2025-07-10 03:53:29 | INFO | PID:7 | Attempting to verify queue 'article-request-queue'
2025-07-10 03:54:57 | INFO | PID:7 | Successfully created channel
2025-07-10 03:54:57 | INFO | PID:7 | Attempting AMQP check for queue 'article-response-queue'
2025-07-10 03:54:57 | INFO | PID:7 | Queue 'article-response-queue' exists (verified via AMQP)
2025-07-10 03:54:57 | INFO | PID:23 | Starting worker url_rewriter_para_response_worker for queue article-response-queue
2025-07-10 03:54:57 | INFO | PID:23 | Created new channel
2025-07-10 03:54:57 | INFO | PID:23 | Declared queue: article-response-queue
2025-07-10 03:54:57 | INFO | PID:23 | Available workers: ['testworker', 'url_rewriter_para_response_worker', 'url_rewriter_para_request_worker']
2025-07-10 03:54:57 | INFO | PID:23 | Found worker class: UrlRewriterParallelWorker
2025-07-10 03:54:57 | INFO | PID:23 | Using system's default CA bundle for SSL verification
2025-07-10 03:54:57 | INFO | PID:23 | Using system's default CA bundle for SSL verification
2025-07-10 03:54:57 | INFO | PID:23 | Using system's default CA bundle for SSL verification
2025-07-10 03:54:57 | INFO | PID:23 | Using system's default CA bundle for SSL verification
2025-07-10 03:54:57 | INFO | PID:23 | Using system's default CA bundle for SSL verification
2025-07-10 03:54:57 | INFO | PID:23 | Using system's default CA bundle for SSL verification
2025-07-10 03:54:57 | INFO | PID:23 | Using system's default CA bundle for SSL verification
2025-07-10 03:54:57 | INFO | PID:23 | Using system's default CA bundle for SSL verification
2025-07-10 03:54:57 | INFO | PID:23 | Using system's default CA bundle for SSL verification
2025-07-10 03:54:57 | INFO | PID:23 | Using system's default CA bundle for SSL verification
2025-07-10 03:54:57 | INFO | PID:23 | Using system's default CA bundle for SSL verification
2025-07-10 03:54:57 | INFO | PID:23 | Using system's default CA bundle for SSL verification
2025-07-10 03:54:57 | INFO | PID:23 | Using system's default CA bundle for SSL verification
2025-07-10 03:54:57 | INFO | PID:23 | Using system's default CA bundle for SSL verification
2025-07-10 03:54:57 | INFO | PID:23 | Using system's default CA bundle for SSL verification
2025-07-10 03:54:57 | INFO | PID:23 | Using system's default CA bundle for SSL verification
2025-07-10 03:54:57 | INFO | PID:23 | Using system's default CA bundle for SSL verification
2025-07-10 03:54:57 | INFO | PID:23 | Using system's default CA bundle for SSL verification
2025-07-10 03:54:57 | INFO | PID:23 | Using system's default CA bundle for SSL verification
2025-07-10 03:54:57 | INFO | PID:23 | Using system's default CA bundle for SSL verification
2025-07-10 03:54:57 | INFO | PID:23 | Using system's default CA bundle for SSL verification
2025-07-10 03:54:57 | INFO | PID:23 | Worker instance created
2025-07-10 03:54:57 | INFO | PID:23 | Got process ID: 23
2025-07-10 03:54:57 | INFO | PID:23 | Registered worker process 23 in registry with tag url_rewriter_para_response_worker_23_1752119697
2025-07-10 03:54:57 | INFO | PID:23 | Starting consuming on article-response-queue
2025-07-10 03:54:58 | INFO | PID:23 | Started url_rewriter_para_response_worker on queue: article-response-queue
2025-07-10 03:54:58 | INFO | PID:23 | Started url_rewriter_para_response_worker with PID: 23, queue: article-response-queue
2025-07-10 03:54:58 | WARNING | PID:23 | Attempt 1: Worker not found in RabbitMQ consumers
2025-07-10 03:55:00 | WARNING | PID:23 | Attempt 2: Worker not found in RabbitMQ consumers
2025-07-10 03:55:00 | WARNING | PID:12 | No open connection/channel: connecting...
2025-07-10 03:55:00 | INFO | PID:12 | Successfully connected on attempt 1
2025-07-10 03:55:00 | INFO | PID:12 | Consumer registered on queue: article-request-queue
2025-07-10 03:55:00 | INFO | PID:12 | Starting consuming on article-request-queue
2025-07-10 03:55:02 | WARNING | PID:23 | Attempt 3: Worker not found in RabbitMQ consumers
2025-07-10 03:55:02 | WARNING | PID:23 | No open connection/channel: connecting...
2025-07-10 03:55:03 | INFO | PID:23 | Successfully connected on attempt 1
2025-07-10 03:55:03 | INFO | PID:23 | Consumer registered on queue: article-response-queue
2025-07-10 03:55:03 | INFO | PID:23 | Starting consuming on article-response-queue
2025-07-10 03:55:04 | WARNING | PID:23 | Attempt 4: Worker not found in RabbitMQ consumers
2025-07-10 03:55:06 | WARNING | PID:23 | Attempt 5: Worker not found in RabbitMQ consumers
2025-07-10 03:55:08 | ERROR | PID:23 | Worker url_rewriter_para_response_worker failed to register with RabbitMQ after 5 attempts
2025-07-10 03:55:16 | INFO | PID:7 | Attempting to verify queue 'article-response-queue'
2025-07-10 03:55:16 | INFO | PID:7 | RabbitMQ Host: rabbitmq, Port: 15672
2025-07-10 03:55:16 | INFO | PID:7 | Successfully created channel
2025-07-10 03:55:16 | INFO | PID:7 | Attempting AMQP check for queue 'article-response-queue'
2025-07-10 03:55:16 | INFO | PID:7 | Queue 'article-response-queue' exists (verified via AMQP)
2025-07-10 03:55:16 | INFO | PID:34 | Starting worker url_rewriter_para_response_worker for queue article-response-queue
2025-07-10 03:55:16 | INFO | PID:34 | Created new channel
2025-07-10 03:55:16 | INFO | PID:34 | Declared queue: article-response-queue
2025-07-10 03:55:16 | INFO | PID:34 | Available workers: ['testworker', 'url_rewriter_para_response_worker', 'url_rewriter_para_request_worker']
2025-07-10 03:55:16 | INFO | PID:34 | Found worker class: UrlRewriterParallelWorker
2025-07-10 03:55:16 | INFO | PID:34 | Using system's default CA bundle for SSL verification
2025-07-10 03:55:16 | INFO | PID:34 | Using system's default CA bundle for SSL verification
2025-07-10 03:55:16 | INFO | PID:34 | Using system's default CA bundle for SSL verification
2025-07-10 03:55:16 | INFO | PID:34 | Using system's default CA bundle for SSL verification
2025-07-10 03:55:16 | INFO | PID:34 | Using system's default CA bundle for SSL verification
2025-07-10 03:55:16 | INFO | PID:34 | Using system's default CA bundle for SSL verification
2025-07-10 03:55:16 | INFO | PID:34 | Using system's default CA bundle for SSL verification
2025-07-10 03:55:16 | INFO | PID:34 | Using system's default CA bundle for SSL verification
2025-07-10 03:55:16 | INFO | PID:34 | Using system's default CA bundle for SSL verification
2025-07-10 03:55:16 | INFO | PID:34 | Using system's default CA bundle for SSL verification
2025-07-10 03:55:16 | INFO | PID:34 | Using system's default CA bundle for SSL verification
2025-07-10 03:55:16 | INFO | PID:34 | Using system's default CA bundle for SSL verification
2025-07-10 03:55:16 | INFO | PID:34 | Using system's default CA bundle for SSL verification
2025-07-10 03:55:16 | INFO | PID:34 | Using system's default CA bundle for SSL verification
2025-07-10 03:55:16 | INFO | PID:34 | Using system's default CA bundle for SSL verification
2025-07-10 03:55:16 | INFO | PID:34 | Using system's default CA bundle for SSL verification
2025-07-10 03:55:16 | INFO | PID:34 | Using system's default CA bundle for SSL verification
2025-07-10 03:55:16 | INFO | PID:34 | Using system's default CA bundle for SSL verification
2025-07-10 03:55:16 | INFO | PID:34 | Using system's default CA bundle for SSL verification
2025-07-10 03:55:16 | INFO | PID:34 | Using system's default CA bundle for SSL verification
2025-07-10 03:55:16 | INFO | PID:34 | Using system's default CA bundle for SSL verification
2025-07-10 03:55:16 | INFO | PID:34 | Worker instance created
2025-07-10 03:55:16 | INFO | PID:34 | Got process ID: 34
2025-07-10 03:55:16 | INFO | PID:34 | Registered worker process 34 in registry with tag url_rewriter_para_response_worker_34_1752119716
2025-07-10 03:55:16 | INFO | PID:34 | Starting consuming on article-response-queue
2025-07-10 03:55:16 | INFO | PID:34 | Started url_rewriter_para_response_worker on queue: article-response-queue
2025-07-10 03:55:16 | INFO | PID:34 | Started url_rewriter_para_response_worker with PID: 34, queue: article-response-queue
2025-07-10 03:55:16 | WARNING | PID:34 | Attempt 1: Worker not found in RabbitMQ consumers
2025-07-10 03:55:18 | WARNING | PID:34 | Attempt 2: Worker not found in RabbitMQ consumers
2025-07-10 03:55:21 | WARNING | PID:34 | Attempt 3: Worker not found in RabbitMQ consumers
2025-07-10 03:55:21 | WARNING | PID:34 | No open connection/channel: connecting...
2025-07-10 03:55:21 | INFO | PID:34 | Successfully connected on attempt 1
2025-07-10 03:55:21 | INFO | PID:34 | Consumer registered on queue: article-response-queue
2025-07-10 03:55:21 | INFO | PID:34 | Starting consuming on article-response-queue
2025-07-10 03:55:23 | INFO | PID:34 | Worker url_rewriter_para_response_worker_34_1752119716 verified in RabbitMQ consumers
2025-07-10 03:55:25 | INFO | PID:34 | Processing message from queue: article-response-queue
2025-07-10 03:55:25 | INFO | PID:34 | Processing message: {'message': {'message_id': 'd4db43d8-4ae5-49aa-950a-84b9b9656b4d', 'workspace_id': '5', 'request': '{"slug_id": "d4db43d8-4ae5-49aa-950a-84b9b9656b4d", "sequence_index": 2, "workspace_id": "9b1bde95-040e-4990-915e-f92c82f63c91", "model": "deepseek/deepseek_v3", "provider": "novita", "system_prompt": "Rewrite the list:", "prompt": "Rewrite the para:", "content": "Before Side Hustler comes out on March 1, 2024, get ready for some exciting business events! Watch with interest as determined women business owners fight for investment success while juggling their personal and professional lives.", "html_tag": "paragraph", "timestamp": 1752119694.7690039, "response_format": "json", "use_simulation": false, "is_retry": false, "article_id": "abd55a9e-795f-4fbe-95ab-d232eefe9942", "article_message_total_count": 3, "message_field_type": "content_message", "message_priority": 7}', 'sequence_index': 2, 'prompt': 'Rewrite the para:', 'html_tag': 'paragraph', 'ai_response': {'success': True, 'result': {'processed_text': 'Get ready for an exciting lineup of business events leading up to the release of *Side Hustler* on March 1, 2024! Witness the inspiring journey of ambitious women entrepreneurs as they compete for investment opportunities while balancing the demands of work and personal life. Stay tuned for an engaging and empowering experience!', 'model': 'deepseek/deepseek_v3', 'tokens': {'prompt_tokens': 56, 'completion_tokens': 63, 'total_tokens': 119}, 'processing_time': 3.1869356632232666}}, 'ai_response_status': 'success', 'article_id': 'abd55a9e-795f-4fbe-95ab-d232eefe9942', 'article_message_count': 2, 'message_field_type': 'content_message', 'message_priority': 7, 'article_message_total_count': 3, 'status_code': 200}, 'timestamp': '2025-07-10T03:55:25.228453', 'message_id': '0577f1c3-2f98-458d-b69e-4e4923880fea'}
2025-07-10 03:55:25 | INFO | PID:34 | Making update request to endpoint: /message-service-api/ai-message/update/abd55a9e-795f-4fbe-95ab-d232eefe9942/d4db43d8-4ae5-49aa-950a-84b9b9656b4d/
2025-07-10 03:55:27 | INFO | PID:34 | Successfully authenticated with API
2025-07-10 03:55:27 | INFO | PID:34 | Making PATCH request to /message-service-api/ai-message/update/abd55a9e-795f-4fbe-95ab-d232eefe9942/d4db43d8-4ae5-49aa-950a-84b9b9656b4d/ (Attempt 1/3)
2025-07-10 03:55:28 | INFO | PID:34 | xxxxxxxxxxxxxxxxxxxxxxxxx url_rewriter_para_response_worker xxxxxxxxxxxxxxxxxxxxxxxxx
2025-07-10 03:55:28 | INFO | PID:34 | Message processed in 2.91 seconds
2025-07-10 03:55:28 | INFO | PID:34 | Message acknowledged
2025-07-10 03:55:28 | INFO | PID:34 | Processing message from queue: article-response-queue
2025-07-10 03:55:28 | INFO | PID:34 | Processing message: {'message': {'message_id': 'd98355d5-72e7-41a2-b86d-ca59ed30e153', 'workspace_id': '5', 'request': '{"slug_id": "d98355d5-72e7-41a2-b86d-ca59ed30e153", "sequence_index": 3, "workspace_id": "9b1bde95-040e-4990-915e-f92c82f63c91", "model": "deepseek/deepseek_v3", "provider": "novita", "system_prompt": "Rewrite the list:", "prompt": "Rewrite the para:", "content": "Emma Grede and Ashley Graham, your teachers, will lead you on an exciting journey full of business knowledge and a bit of drama.", "html_tag": "paragraph", "timestamp": 1752119695.829845, "response_format": "json", "use_simulation": false, "is_retry": false, "article_id": "abd55a9e-795f-4fbe-95ab-d232eefe9942", "article_message_total_count": 3, "message_field_type": "content_message", "message_priority": 7}', 'sequence_index': 3, 'prompt': 'Rewrite the para:', 'html_tag': 'paragraph', 'ai_response': {'success': True, 'result': {'processed_text': 'Join Emma Grede and Ashley Graham, your expert mentors, as they guide you through an exhilarating adventure packed with business insights and a touch of intrigue.', 'model': 'deepseek/deepseek_v3', 'tokens': {'prompt_tokens': 38, 'completion_tokens': 30, 'total_tokens': 68}, 'processing_time': 1.7570796012878418}}, 'ai_response_status': 'success', 'article_id': 'abd55a9e-795f-4fbe-95ab-d232eefe9942', 'article_message_count': 3, 'message_field_type': 'content_message', 'message_priority': 7, 'article_message_total_count': 3, 'status_code': 200}, 'timestamp': '2025-07-10T03:55:27.210729', 'message_id': 'bd0fdbd6-8efd-43f4-906e-f1802884ad64'}
2025-07-10 03:55:28 | INFO | PID:34 | Making update request to endpoint: /message-service-api/ai-message/update/abd55a9e-795f-4fbe-95ab-d232eefe9942/d98355d5-72e7-41a2-b86d-ca59ed30e153/
2025-07-10 03:55:28 | INFO | PID:34 | Making PATCH request to /message-service-api/ai-message/update/abd55a9e-795f-4fbe-95ab-d232eefe9942/d98355d5-72e7-41a2-b86d-ca59ed30e153/ (Attempt 1/3)
2025-07-10 03:55:30 | INFO | PID:34 | Successfully authenticated with API
2025-07-10 03:55:30 | INFO | PID:34 | Making GET request to /message-service-api/ai-messages/ (Attempt 1/3)
2025-07-10 03:55:33 | INFO | PID:34 | Successfully authenticated with API
2025-07-10 03:55:33 | INFO | PID:34 | Making GET request to /message-service-api/article-input-json/ (Attempt 1/3)
2025-07-10 03:55:34 | INFO | PID:34 | Making GET request to /message-service-api/ai-messages/ (Attempt 1/3)
2025-07-10 03:55:35 | ERROR | PID:34 | ❌ Message processing failed for data: b'{"message": {"message_id": "d98355d5-72e7-41a2-b86d-ca59ed30e153", "workspace_id": "5", "request": "{\\"slug_id\\": \\"d98355d5-72e7-41a2-b86d-ca59ed30e153\\", \\"sequence_index\\": 3, \\"workspace_id\\": \\"9b1bde95-040e-4990-915e-f92c82f63c91\\", \\"model\\": \\"deepseek/deepseek_v3\\", \\"provider\\": \\"novita\\", \\"system_prompt\\": \\"Rewrite the list:\\", \\"prompt\\": \\"Rewrite the para:\\", \\"content\\": \\"Emma Grede and Ashley Graham, your teachers, will lead you on an exciting journey full of business knowledge and a bit of drama.\\", \\"html_tag\\": \\"paragraph\\", \\"timestamp\\": 1752119695.829845, \\"response_format\\": \\"json\\", \\"use_simulation\\": false, \\"is_retry\\": false, \\"article_id\\": \\"abd55a9e-795f-4fbe-95ab-d232eefe9942\\", \\"article_message_total_count\\": 3, \\"message_field_type\\": \\"content_message\\", \\"message_priority\\": 7}", "sequence_index": 3, "prompt": "Rewrite the para:", "html_tag": "paragraph", "ai_response": {"success": true, "result": {"processed_text": "Join Emma Grede and Ashley Graham, your expert mentors, as they guide you through an exhilarating adventure packed with business insights and a touch of intrigue.", "model": "deepseek/deepseek_v3", "tokens": {"prompt_tokens": 38, "completion_tokens": 30, "total_tokens": 68}, "processing_time": 1.7570796012878418}}, "ai_response_status": "success", "article_id": "abd55a9e-795f-4fbe-95ab-d232eefe9942", "article_message_count": 3, "message_field_type": "content_message", "message_priority": 7, "article_message_total_count": 3, "status_code": 200}, "timestamp": "2025-07-10T03:55:27.210729", "message_id": "bd0fdbd6-8efd-43f4-906e-f1802884ad64"}'. Error: 'NoneType' object is not subscriptable
2025-07-10 03:55:35 | ERROR | PID:34 | Error in callback: (406, 'PRECONDITION_FAILED - unknown delivery tag 1')
2025-07-10 03:55:40 | WARNING | PID:34 | No open connection/channel: connecting...
2025-07-10 03:55:40 | INFO | PID:34 | Successfully connected on attempt 1
2025-07-10 03:55:40 | INFO | PID:34 | Consumer registered on queue: article-response-queue
2025-07-10 03:55:40 | INFO | PID:34 | Starting consuming on article-response-queue
2025-07-10 03:55:40 | INFO | PID:34 | Processing message from queue: article-response-queue
2025-07-10 03:55:40 | INFO | PID:34 | Processing message: {'message': {'message_id': 'd98355d5-72e7-41a2-b86d-ca59ed30e153', 'workspace_id': '5', 'request': '{"slug_id": "d98355d5-72e7-41a2-b86d-ca59ed30e153", "sequence_index": 3, "workspace_id": "9b1bde95-040e-4990-915e-f92c82f63c91", "model": "deepseek/deepseek_v3", "provider": "novita", "system_prompt": "Rewrite the list:", "prompt": "Rewrite the para:", "content": "Emma Grede and Ashley Graham, your teachers, will lead you on an exciting journey full of business knowledge and a bit of drama.", "html_tag": "paragraph", "timestamp": 1752119695.829845, "response_format": "json", "use_simulation": false, "is_retry": false, "article_id": "abd55a9e-795f-4fbe-95ab-d232eefe9942", "article_message_total_count": 3, "message_field_type": "content_message", "message_priority": 7}', 'sequence_index': 3, 'prompt': 'Rewrite the para:', 'html_tag': 'paragraph', 'ai_response': {'success': True, 'result': {'processed_text': 'Join Emma Grede and Ashley Graham, your expert mentors, as they guide you through an exhilarating adventure packed with business insights and a touch of intrigue.', 'model': 'deepseek/deepseek_v3', 'tokens': {'prompt_tokens': 38, 'completion_tokens': 30, 'total_tokens': 68}, 'processing_time': 1.7570796012878418}}, 'ai_response_status': 'success', 'article_id': 'abd55a9e-795f-4fbe-95ab-d232eefe9942', 'article_message_count': 3, 'message_field_type': 'content_message', 'message_priority': 7, 'article_message_total_count': 3, 'status_code': 200}, 'timestamp': '2025-07-10T03:55:27.210729', 'message_id': 'bd0fdbd6-8efd-43f4-906e-f1802884ad64'}
2025-07-10 03:55:40 | INFO | PID:34 | Making update request to endpoint: /message-service-api/ai-message/update/abd55a9e-795f-4fbe-95ab-d232eefe9942/d98355d5-72e7-41a2-b86d-ca59ed30e153/
2025-07-10 03:55:40 | INFO | PID:34 | Making PATCH request to /message-service-api/ai-message/update/abd55a9e-795f-4fbe-95ab-d232eefe9942/d98355d5-72e7-41a2-b86d-ca59ed30e153/ (Attempt 1/3)
2025-07-10 03:55:41 | INFO | PID:34 | Making GET request to /message-service-api/ai-messages/ (Attempt 1/3)
2025-07-10 03:55:42 | INFO | PID:34 | Making GET request to /message-service-api/article-input-json/ (Attempt 1/3)
2025-07-10 03:55:43 | INFO | PID:34 | Making GET request to /message-service-api/ai-messages/ (Attempt 1/3)
2025-07-10 03:55:44 | ERROR | PID:34 | ❌ Message processing failed for data: b'{"message": {"message_id": "d98355d5-72e7-41a2-b86d-ca59ed30e153", "workspace_id": "5", "request": "{\\"slug_id\\": \\"d98355d5-72e7-41a2-b86d-ca59ed30e153\\", \\"sequence_index\\": 3, \\"workspace_id\\": \\"9b1bde95-040e-4990-915e-f92c82f63c91\\", \\"model\\": \\"deepseek/deepseek_v3\\", \\"provider\\": \\"novita\\", \\"system_prompt\\": \\"Rewrite the list:\\", \\"prompt\\": \\"Rewrite the para:\\", \\"content\\": \\"Emma Grede and Ashley Graham, your teachers, will lead you on an exciting journey full of business knowledge and a bit of drama.\\", \\"html_tag\\": \\"paragraph\\", \\"timestamp\\": 1752119695.829845, \\"response_format\\": \\"json\\", \\"use_simulation\\": false, \\"is_retry\\": false, \\"article_id\\": \\"abd55a9e-795f-4fbe-95ab-d232eefe9942\\", \\"article_message_total_count\\": 3, \\"message_field_type\\": \\"content_message\\", \\"message_priority\\": 7}", "sequence_index": 3, "prompt": "Rewrite the para:", "html_tag": "paragraph", "ai_response": {"success": true, "result": {"processed_text": "Join Emma Grede and Ashley Graham, your expert mentors, as they guide you through an exhilarating adventure packed with business insights and a touch of intrigue.", "model": "deepseek/deepseek_v3", "tokens": {"prompt_tokens": 38, "completion_tokens": 30, "total_tokens": 68}, "processing_time": 1.7570796012878418}}, "ai_response_status": "success", "article_id": "abd55a9e-795f-4fbe-95ab-d232eefe9942", "article_message_count": 3, "message_field_type": "content_message", "message_priority": 7, "article_message_total_count": 3, "status_code": 200}, "timestamp": "2025-07-10T03:55:27.210729", "message_id": "bd0fdbd6-8efd-43f4-906e-f1802884ad64"}'. Error: 'NoneType' object is not subscriptable
2025-07-10 03:55:44 | INFO | PID:34 | Message processed in 4.02 seconds
2025-07-10 03:55:44 | INFO | PID:34 | Message processing failed, retrying (attempt 1)
2025-07-10 03:55:44 | INFO | PID:34 | Message nacked (requeue=True)
2025-07-10 03:55:49 | WARNING | PID:34 | No open connection/channel: connecting...
2025-07-10 03:55:49 | INFO | PID:34 | Successfully connected on attempt 1
2025-07-10 03:55:49 | INFO | PID:34 | Consumer registered on queue: article-response-queue
2025-07-10 03:55:49 | INFO | PID:34 | Starting consuming on article-response-queue
2025-07-10 03:55:49 | INFO | PID:34 | Processing message from queue: article-response-queue
2025-07-10 03:55:49 | INFO | PID:34 | Processing message: {'message': {'message_id': 'd98355d5-72e7-41a2-b86d-ca59ed30e153', 'workspace_id': '5', 'request': '{"slug_id": "d98355d5-72e7-41a2-b86d-ca59ed30e153", "sequence_index": 3, "workspace_id": "9b1bde95-040e-4990-915e-f92c82f63c91", "model": "deepseek/deepseek_v3", "provider": "novita", "system_prompt": "Rewrite the list:", "prompt": "Rewrite the para:", "content": "Emma Grede and Ashley Graham, your teachers, will lead you on an exciting journey full of business knowledge and a bit of drama.", "html_tag": "paragraph", "timestamp": 1752119695.829845, "response_format": "json", "use_simulation": false, "is_retry": false, "article_id": "abd55a9e-795f-4fbe-95ab-d232eefe9942", "article_message_total_count": 3, "message_field_type": "content_message", "message_priority": 7}', 'sequence_index': 3, 'prompt': 'Rewrite the para:', 'html_tag': 'paragraph', 'ai_response': {'success': True, 'result': {'processed_text': 'Join Emma Grede and Ashley Graham, your expert mentors, as they guide you through an exhilarating adventure packed with business insights and a touch of intrigue.', 'model': 'deepseek/deepseek_v3', 'tokens': {'prompt_tokens': 38, 'completion_tokens': 30, 'total_tokens': 68}, 'processing_time': 1.7570796012878418}}, 'ai_response_status': 'success', 'article_id': 'abd55a9e-795f-4fbe-95ab-d232eefe9942', 'article_message_count': 3, 'message_field_type': 'content_message', 'message_priority': 7, 'article_message_total_count': 3, 'status_code': 200}, 'timestamp': '2025-07-10T03:55:27.210729', 'message_id': 'bd0fdbd6-8efd-43f4-906e-f1802884ad64'}
2025-07-10 03:55:49 | INFO | PID:34 | Making update request to endpoint: /message-service-api/ai-message/update/abd55a9e-795f-4fbe-95ab-d232eefe9942/d98355d5-72e7-41a2-b86d-ca59ed30e153/
