2025-07-16 08:56:49 | INFO | PID:1416 | Attempting to verify queue 'article-content-request-queue'
2025-07-16 09:01:06 | INFO | PID:11000 | Starting worker url_rewriter_content_request_worker for queue article-content-request-queue
2025-07-16 09:01:06 | INFO | PID:11000 | Created new channel
2025-07-16 09:01:06 | INFO | PID:11000 | Declared queue: article-content-request-queue
2025-07-16 09:01:06 | INFO | PID:11000 | Available workers: ['testworker', 'url_rewriter_content_request_worker', 'url_rewriter_para_request_worker', 'url_rewriter_para_response_worker']
2025-07-16 09:01:06 | INFO | PID:11000 | Found worker class: UrlRewriterParallelWorker
2025-07-16 09:01:06 | WARNING | PID:11000 | Detected localhost connection - disabling SSL verification for development
2025-07-16 09:01:06 | WARNING | PID:11000 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-16 09:01:06 | WARNING | PID:11000 | Detected localhost connection - disabling SSL verification for development
2025-07-16 09:01:06 | WARNING | PID:11000 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-16 09:01:06 | WARNING | PID:11000 | Detected localhost connection - disabling SSL verification for development
2025-07-16 09:01:06 | WARNING | PID:11000 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-16 09:01:06 | WARNING | PID:11000 | Detected localhost connection - disabling SSL verification for development
2025-07-16 09:01:06 | WARNING | PID:11000 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-16 09:01:06 | WARNING | PID:11000 | Detected localhost connection - disabling SSL verification for development
2025-07-16 09:01:06 | WARNING | PID:11000 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-16 09:01:06 | WARNING | PID:11000 | Detected localhost connection - disabling SSL verification for development
2025-07-16 09:01:06 | WARNING | PID:11000 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-16 09:01:06 | WARNING | PID:11000 | Detected localhost connection - disabling SSL verification for development
2025-07-16 09:01:06 | WARNING | PID:11000 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-16 09:01:07 | WARNING | PID:11000 | Detected localhost connection - disabling SSL verification for development
2025-07-16 09:01:07 | WARNING | PID:11000 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-16 09:01:07 | WARNING | PID:11000 | Detected localhost connection - disabling SSL verification for development
2025-07-16 09:01:07 | WARNING | PID:11000 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-16 09:01:07 | WARNING | PID:11000 | Detected localhost connection - disabling SSL verification for development
2025-07-16 09:01:07 | WARNING | PID:11000 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-16 09:01:07 | WARNING | PID:11000 | Detected localhost connection - disabling SSL verification for development
2025-07-16 09:01:07 | WARNING | PID:11000 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-16 09:01:07 | WARNING | PID:11000 | Detected localhost connection - disabling SSL verification for development
2025-07-16 09:01:07 | WARNING | PID:11000 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-16 09:01:07 | WARNING | PID:11000 | Detected localhost connection - disabling SSL verification for development
2025-07-16 09:01:07 | WARNING | PID:11000 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-16 09:01:07 | WARNING | PID:11000 | Detected localhost connection - disabling SSL verification for development
2025-07-16 09:01:07 | WARNING | PID:11000 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-16 09:01:07 | WARNING | PID:11000 | Detected localhost connection - disabling SSL verification for development
2025-07-16 09:01:07 | WARNING | PID:11000 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-16 09:01:07 | WARNING | PID:11000 | Detected localhost connection - disabling SSL verification for development
2025-07-16 09:01:07 | WARNING | PID:11000 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-16 09:01:07 | WARNING | PID:11000 | Detected localhost connection - disabling SSL verification for development
2025-07-16 09:01:07 | WARNING | PID:11000 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-16 09:01:07 | WARNING | PID:11000 | Detected localhost connection - disabling SSL verification for development
2025-07-16 09:01:07 | WARNING | PID:11000 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-16 09:01:07 | INFO | PID:11000 | Worker instance created
2025-07-16 09:01:07 | INFO | PID:11000 | Got process ID: 11000
2025-07-16 09:01:07 | INFO | PID:11000 | Registered worker process 11000 in registry with tag url_rewriter_content_request_worker_11000_1752636667
2025-07-16 09:01:07 | INFO | PID:11000 | Starting consuming on article-content-request-queue
2025-07-16 09:01:07 | INFO | PID:11000 | Started url_rewriter_content_request_worker on queue: article-content-request-queue
2025-07-16 09:01:07 | INFO | PID:11000 | Started url_rewriter_content_request_worker with PID: 11000, queue: article-content-request-queue
2025-07-16 09:01:09 | WARNING | PID:11000 | Attempt 1: Worker not found in RabbitMQ consumers
2025-07-16 09:01:12 | WARNING | PID:11000 | No open connection/channel: connecting...
2025-07-16 09:01:12 | INFO | PID:11000 | Successfully connected on attempt 1
2025-07-16 09:01:12 | INFO | PID:11000 | Consumer registered on queue: article-content-request-queue
2025-07-16 09:01:12 | INFO | PID:11000 | Starting consuming on article-content-request-queue
2025-07-16 09:01:13 | WARNING | PID:11000 | Attempt 2: Worker not found in RabbitMQ consumers
2025-07-16 09:01:17 | INFO | PID:11000 | Worker url_rewriter_content_request_worker_11000_1752636667 verified in RabbitMQ consumers
2025-07-16 09:01:27 | INFO | PID:11000 | Processing message from queue: article-content-request-queue
2025-07-16 09:01:48 | INFO | PID:11000 | Successfully authenticated with API
2025-07-16 09:01:48 | INFO | PID:11000 | Making GET request to /message-service-api/ai-messages/ (Attempt 1/3)
2025-07-16 09:01:48 | INFO | PID:11000 | Making POST request to /message-service-api/ai-message/add/ (Attempt 1/3)
2025-07-16 09:01:51 | INFO | PID:11000 | xxxxxxxxxxxxxxxxxxxxxxxxx url_rewriter_content_request_worker xxxxxxxxxxxxxxxxxxxxxxxxx
2025-07-16 09:01:51 | INFO | PID:11000 | Message processed in 23.20 seconds
2025-07-16 09:01:51 | INFO | PID:11000 | Message acknowledged
2025-07-16 09:01:56 | WARNING | PID:11000 | No open connection/channel: connecting...
2025-07-16 09:01:56 | INFO | PID:11000 | Successfully connected on attempt 1
2025-07-16 09:01:56 | INFO | PID:11000 | Consumer registered on queue: article-content-request-queue
2025-07-16 09:01:56 | INFO | PID:11000 | Starting consuming on article-content-request-queue
2025-07-16 09:08:00 | INFO | PID:9712 | Attempting to verify queue 'article-content-request-queue'
2025-07-16 09:08:00 | INFO | PID:9712 | RabbitMQ Host: localhost, Port: 15672
2025-07-16 09:08:00 | INFO | PID:9712 | Successfully created channel
2025-07-16 09:08:00 | INFO | PID:9712 | Attempting AMQP check for queue 'article-content-request-queue'
2025-07-16 09:08:00 | INFO | PID:9712 | Queue 'article-content-request-queue' exists (verified via AMQP)
2025-07-16 09:08:03 | INFO | PID:11792 | Starting worker url_rewriter_content_request_worker for queue article-content-request-queue
2025-07-16 09:08:03 | INFO | PID:11792 | Created new channel
2025-07-16 09:08:03 | INFO | PID:11792 | Declared queue: article-content-request-queue
2025-07-16 09:08:03 | INFO | PID:11792 | Available workers: ['testworker', 'url_rewriter_content_request_worker', 'url_rewriter_para_request_worker', 'url_rewriter_para_response_worker']
2025-07-16 09:08:03 | INFO | PID:11792 | Found worker class: UrlRewriterParallelWorker
2025-07-16 09:08:03 | WARNING | PID:11792 | Detected localhost connection - disabling SSL verification for development
2025-07-16 09:08:03 | WARNING | PID:11792 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-16 09:08:03 | WARNING | PID:11792 | Detected localhost connection - disabling SSL verification for development
2025-07-16 09:08:03 | WARNING | PID:11792 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-16 09:08:03 | WARNING | PID:11792 | Detected localhost connection - disabling SSL verification for development
2025-07-16 09:08:03 | WARNING | PID:11792 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-16 09:08:03 | WARNING | PID:11792 | Detected localhost connection - disabling SSL verification for development
2025-07-16 09:08:03 | WARNING | PID:11792 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-16 09:08:03 | WARNING | PID:11792 | Detected localhost connection - disabling SSL verification for development
2025-07-16 09:08:03 | WARNING | PID:11792 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-16 09:08:03 | WARNING | PID:11792 | Detected localhost connection - disabling SSL verification for development
2025-07-16 09:08:03 | WARNING | PID:11792 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-16 09:08:03 | WARNING | PID:11792 | Detected localhost connection - disabling SSL verification for development
2025-07-16 09:08:03 | WARNING | PID:11792 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-16 09:08:03 | WARNING | PID:11792 | Detected localhost connection - disabling SSL verification for development
2025-07-16 09:08:03 | WARNING | PID:11792 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-16 09:08:03 | WARNING | PID:11792 | Detected localhost connection - disabling SSL verification for development
2025-07-16 09:08:03 | WARNING | PID:11792 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-16 09:08:03 | WARNING | PID:11792 | Detected localhost connection - disabling SSL verification for development
2025-07-16 09:08:03 | WARNING | PID:11792 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-16 09:08:03 | WARNING | PID:11792 | Detected localhost connection - disabling SSL verification for development
2025-07-16 09:08:03 | WARNING | PID:11792 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-16 09:08:03 | WARNING | PID:11792 | Detected localhost connection - disabling SSL verification for development
2025-07-16 09:08:03 | WARNING | PID:11792 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-16 09:08:03 | WARNING | PID:11792 | Detected localhost connection - disabling SSL verification for development
2025-07-16 09:08:03 | WARNING | PID:11792 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-16 09:08:03 | WARNING | PID:11792 | Detected localhost connection - disabling SSL verification for development
2025-07-16 09:08:03 | WARNING | PID:11792 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-16 09:08:03 | WARNING | PID:11792 | Detected localhost connection - disabling SSL verification for development
2025-07-16 09:08:03 | WARNING | PID:11792 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-16 09:08:03 | WARNING | PID:11792 | Detected localhost connection - disabling SSL verification for development
2025-07-16 09:08:03 | WARNING | PID:11792 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-16 09:08:03 | WARNING | PID:11792 | Detected localhost connection - disabling SSL verification for development
2025-07-16 09:08:03 | WARNING | PID:11792 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-16 09:08:03 | WARNING | PID:11792 | Detected localhost connection - disabling SSL verification for development
2025-07-16 09:08:03 | WARNING | PID:11792 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-16 09:08:03 | INFO | PID:11792 | Worker instance created
2025-07-16 09:08:03 | INFO | PID:11792 | Got process ID: 11792
2025-07-16 09:08:03 | INFO | PID:11792 | Registered worker process 11792 in registry with tag url_rewriter_content_request_worker_11792_1752637083
2025-07-16 09:08:03 | INFO | PID:11792 | Starting consuming on article-content-request-queue
2025-07-16 09:08:04 | INFO | PID:11792 | Started url_rewriter_content_request_worker on queue: article-content-request-queue
2025-07-16 09:08:04 | INFO | PID:11792 | Started url_rewriter_content_request_worker with PID: 11792, queue: article-content-request-queue
2025-07-16 09:08:06 | WARNING | PID:11792 | Attempt 1: Worker not found in RabbitMQ consumers
2025-07-16 09:08:08 | WARNING | PID:11792 | No open connection/channel: connecting...
2025-07-16 09:08:08 | INFO | PID:11792 | Successfully connected on attempt 1
2025-07-16 09:08:08 | INFO | PID:11792 | Consumer registered on queue: article-content-request-queue
2025-07-16 09:08:08 | INFO | PID:11792 | Starting consuming on article-content-request-queue
2025-07-16 09:08:10 | WARNING | PID:11792 | Attempt 2: Worker not found in RabbitMQ consumers
2025-07-16 09:08:14 | INFO | PID:11792 | Worker url_rewriter_content_request_worker_11792_1752637083 verified in RabbitMQ consumers
2025-07-16 09:08:26 | INFO | PID:11792 | Processing message from queue: article-content-request-queue
2025-07-16 09:08:51 | INFO | PID:11792 | Successfully authenticated with API
2025-07-16 09:08:51 | INFO | PID:11792 | Making GET request to /message-service-api/ai-messages/ (Attempt 1/3)
2025-07-16 09:08:51 | INFO | PID:11792 | Making POST request to /message-service-api/ai-message/add/ (Attempt 1/3)
2025-07-16 09:08:52 | INFO | PID:11792 | xxxxxxxxxxxxxxxxxxxxxxxxx url_rewriter_content_request_worker xxxxxxxxxxxxxxxxxxxxxxxxx
2025-07-16 09:08:52 | INFO | PID:11792 | Message processed in 25.85 seconds
2025-07-16 09:08:52 | INFO | PID:11792 | Message acknowledged
2025-07-16 09:08:57 | WARNING | PID:11792 | No open connection/channel: connecting...
2025-07-16 09:08:57 | INFO | PID:11792 | Successfully connected on attempt 1
2025-07-16 09:08:57 | INFO | PID:11792 | Consumer registered on queue: article-content-request-queue
2025-07-16 09:08:57 | INFO | PID:11792 | Starting consuming on article-content-request-queue
2025-07-16 09:10:45 | INFO | PID:23652 | Attempting to verify queue 'article-content-request-queue'
2025-07-16 09:10:45 | INFO | PID:23652 | RabbitMQ Host: localhost, Port: 15672
2025-07-16 09:10:45 | INFO | PID:23652 | Successfully created channel
2025-07-16 09:10:45 | INFO | PID:23652 | Attempting AMQP check for queue 'article-content-request-queue'
2025-07-16 09:10:45 | INFO | PID:23652 | Queue 'article-content-request-queue' exists (verified via AMQP)
2025-07-16 09:10:47 | INFO | PID:27204 | Starting worker url_rewriter_content_request_worker for queue article-content-request-queue
2025-07-16 09:10:47 | INFO | PID:27204 | Created new channel
2025-07-16 09:10:47 | INFO | PID:27204 | Declared queue: article-content-request-queue
2025-07-16 09:10:48 | INFO | PID:27204 | Available workers: ['testworker', 'url_rewriter_content_request_worker', 'url_rewriter_para_request_worker', 'url_rewriter_para_response_worker']
2025-07-16 09:10:48 | INFO | PID:27204 | Found worker class: UrlRewriterParallelWorker
2025-07-16 09:10:48 | WARNING | PID:27204 | Detected localhost connection - disabling SSL verification for development
2025-07-16 09:10:48 | WARNING | PID:27204 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-16 09:10:48 | WARNING | PID:27204 | Detected localhost connection - disabling SSL verification for development
2025-07-16 09:10:48 | WARNING | PID:27204 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-16 09:10:48 | WARNING | PID:27204 | Detected localhost connection - disabling SSL verification for development
2025-07-16 09:10:48 | WARNING | PID:27204 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-16 09:10:48 | WARNING | PID:27204 | Detected localhost connection - disabling SSL verification for development
2025-07-16 09:10:48 | WARNING | PID:27204 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-16 09:10:48 | WARNING | PID:27204 | Detected localhost connection - disabling SSL verification for development
2025-07-16 09:10:48 | WARNING | PID:27204 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-16 09:10:48 | WARNING | PID:27204 | Detected localhost connection - disabling SSL verification for development
2025-07-16 09:10:48 | WARNING | PID:27204 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-16 09:10:48 | WARNING | PID:27204 | Detected localhost connection - disabling SSL verification for development
2025-07-16 09:10:48 | WARNING | PID:27204 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-16 09:10:48 | WARNING | PID:27204 | Detected localhost connection - disabling SSL verification for development
2025-07-16 09:10:48 | WARNING | PID:27204 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-16 09:10:48 | WARNING | PID:27204 | Detected localhost connection - disabling SSL verification for development
2025-07-16 09:10:48 | WARNING | PID:27204 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-16 09:10:48 | WARNING | PID:27204 | Detected localhost connection - disabling SSL verification for development
2025-07-16 09:10:48 | WARNING | PID:27204 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-16 09:10:48 | WARNING | PID:27204 | Detected localhost connection - disabling SSL verification for development
2025-07-16 09:10:48 | WARNING | PID:27204 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-16 09:10:48 | WARNING | PID:27204 | Detected localhost connection - disabling SSL verification for development
2025-07-16 09:10:48 | WARNING | PID:27204 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-16 09:10:48 | WARNING | PID:27204 | Detected localhost connection - disabling SSL verification for development
2025-07-16 09:10:48 | WARNING | PID:27204 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-16 09:10:48 | WARNING | PID:27204 | Detected localhost connection - disabling SSL verification for development
2025-07-16 09:10:48 | WARNING | PID:27204 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-16 09:10:48 | WARNING | PID:27204 | Detected localhost connection - disabling SSL verification for development
2025-07-16 09:10:48 | WARNING | PID:27204 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-16 09:10:48 | WARNING | PID:27204 | Detected localhost connection - disabling SSL verification for development
2025-07-16 09:10:48 | WARNING | PID:27204 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-16 09:10:48 | WARNING | PID:27204 | Detected localhost connection - disabling SSL verification for development
2025-07-16 09:10:48 | WARNING | PID:27204 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-16 09:10:48 | WARNING | PID:27204 | Detected localhost connection - disabling SSL verification for development
2025-07-16 09:10:48 | WARNING | PID:27204 | ⚠️  SSL verification is disabled - DO NOT use this in production!
2025-07-16 09:10:48 | INFO | PID:27204 | Worker instance created
2025-07-16 09:10:48 | INFO | PID:27204 | Got process ID: 27204
2025-07-16 09:10:48 | INFO | PID:27204 | Registered worker process 27204 in registry with tag url_rewriter_content_request_worker_27204_1752637248
2025-07-16 09:10:48 | INFO | PID:27204 | Starting consuming on article-content-request-queue
2025-07-16 09:10:48 | INFO | PID:27204 | Started url_rewriter_content_request_worker on queue: article-content-request-queue
2025-07-16 09:10:48 | INFO | PID:27204 | Started url_rewriter_content_request_worker with PID: 27204, queue: article-content-request-queue
2025-07-16 09:10:51 | WARNING | PID:27204 | Attempt 1: Worker not found in RabbitMQ consumers
2025-07-16 09:10:53 | WARNING | PID:27204 | No open connection/channel: connecting...
2025-07-16 09:10:53 | INFO | PID:27204 | Successfully connected on attempt 1
2025-07-16 09:10:53 | INFO | PID:27204 | Consumer registered on queue: article-content-request-queue
2025-07-16 09:10:53 | INFO | PID:27204 | Starting consuming on article-content-request-queue
2025-07-16 09:10:55 | WARNING | PID:27204 | Attempt 2: Worker not found in RabbitMQ consumers
2025-07-16 09:10:59 | INFO | PID:27204 | Worker url_rewriter_content_request_worker_27204_1752637248 verified in RabbitMQ consumers
2025-07-16 09:11:08 | INFO | PID:27204 | Processing message from queue: article-content-request-queue
2025-07-16 09:11:28 | INFO | PID:27204 | Successfully authenticated with API
2025-07-16 09:11:28 | INFO | PID:27204 | Making GET request to /message-service-api/ai-messages/ (Attempt 1/3)
2025-07-16 09:11:29 | INFO | PID:27204 | Making POST request to /message-service-api/ai-message/add/ (Attempt 1/3)
2025-07-16 09:11:30 | INFO | PID:27204 | xxxxxxxxxxxxxxxxxxxxxxxxx url_rewriter_content_request_worker xxxxxxxxxxxxxxxxxxxxxxxxx
2025-07-16 09:11:30 | INFO | PID:27204 | Message processed in 21.46 seconds
2025-07-16 09:11:30 | INFO | PID:27204 | Message acknowledged
2025-07-16 09:11:35 | WARNING | PID:27204 | No open connection/channel: connecting...
2025-07-16 09:11:35 | INFO | PID:27204 | Successfully connected on attempt 1
2025-07-16 09:11:35 | INFO | PID:27204 | Consumer registered on queue: article-content-request-queue
2025-07-16 09:11:35 | INFO | PID:27204 | Starting consuming on article-content-request-queue
2025-07-16 09:13:06 | INFO | PID:23652 | Attempting to verify queue 'article-content-request-queue'
2025-07-16 09:13:06 | INFO | PID:23652 | RabbitMQ Host: localhost, Port: 15672
2025-07-16 09:13:06 | INFO | PID:23652 | Successfully created channel
2025-07-16 09:13:06 | INFO | PID:23652 | Attempting AMQP check for queue 'article-content-request-queue'
2025-07-16 09:13:06 | INFO | PID:23652 | Queue 'article-content-request-queue' exists (verified via AMQP)
2025-07-16 09:13:21 | INFO | PID:27204 | Processing message from queue: article-content-request-queue
2025-07-16 09:13:38 | INFO | PID:27204 | Making GET request to /message-service-api/ai-messages/ (Attempt 1/3)
2025-07-16 09:13:38 | INFO | PID:27204 | Making POST request to /message-service-api/ai-message/add/ (Attempt 1/3)
